-6.269273757934570312e-01,-1.907796971499919891e-02,5.044894814491271973e-01,8.844203501939773560e-02,-1.555502861738204956e-01,6.467438489198684692e-02,1.236628815531730652e-01,-1.174044236540794373e-01,1.328677684068679810e-01,-3.212152719497680664e-01
-3.905410170555114746e-01,3.916902840137481689e-01,-5.744381994009017944e-02,8.277298510074615479e-02,-1.048911288380622864e-01,-1.772563755512237549e-01,1.852464228868484497e-01,-3.651274144649505615e-01,-4.589565396308898926e-01,-6.715776324272155762e-01
4.654957056045532227e-01,4.725159704685211182e-01,1.427875608205795288e-01,-5.903868004679679871e-03,3.488020002841949463e-01,3.902224600315093994e-01,-5.384435132145881653e-02,2.244933396577835083e-01,2.969531714916229248e-01,2.468747943639755249e-01
2.280898094177246094e-01,-2.946108281612396240e-01,-4.973043501377105713e-01,-3.232235610485076904e-01,1.031258143484592438e-02,-2.718269526958465576e-01,7.757589221000671387e-02,-2.718260884284973145e-01,9.489040821790695190e-02,-6.612813472747802734e-02
-4.245979785919189453e-01,-3.066086471080780029e-01,-2.600825428962707520e-01,-4.948513805866241455e-01,-2.618816196918487549e-01,-3.101014792919158936e-01,-2.656095921993255615e-01,-2.878400683403015137e-01,-3.388791680335998535e-01,-4.585163593292236328e-01
3.861125409603118896e-01,9.846441447734832764e-02,-4.064518809318542480e-01,-7.353831827640533447e-02,-4.783644527196884155e-02,1.573937833309173584e-01,-1.607756316661834717e-01,5.723746418952941895e-01,4.460847377777099609e-01,4.520173668861389160e-01
2.900755405426025391e-01,3.564013540744781494e-02,1.488246917724609375e-01,2.588492035865783691e-01,-4.661217331886291504e-01,2.227901667356491089e-01,3.685373812913894653e-04,1.468667387962341309e-01,2.003190368413925171e-01,7.358689606189727783e-02
-8.532790541648864746e-01,-4.466189071536064148e-03,3.220349550247192383e-03,-2.165270149707794189e-01,-3.993560075759887695e-01,-3.555467724800109863e-01,-1.191593259572982788e-01,-8.671284317970275879e-01,-3.480853438377380371e-01,-6.389695405960083008e-01
9.597166627645492554e-02,-7.045146822929382324e-02,-4.037012457847595215e-01,1.275982707738876343e-02,2.835330069065093994e-01,-2.746194303035736084e-01,-5.338374972343444824e-01,1.488805413246154785e-01,5.784161388874053955e-03,1.233867108821868896e-01
-9.490684419870376587e-02,4.049340188503265381e-01,4.223792552947998047e-01,2.539232671260833740e-01,2.437327504158020020e-01,-2.554780542850494385e-01,2.689035832881927490e-01,4.215576052665710449e-01,1.083023771643638611e-01,-7.138779014348983765e-02
3.669895827770233154e-01,7.695343345403671265e-02,1.605241596698760986e-01,1.390573233366012573e-01,1.580277681350708008e-01,3.248673975467681885e-01,-2.718947455286979675e-02,-4.880950972437858582e-02,3.203012943267822266e-01,2.230660319328308105e-01
5.754115581512451172e-01,4.063246548175811768e-01,3.845008015632629395e-01,6.449337601661682129e-01,9.556401371955871582e-01,4.519659876823425293e-01,4.488798677921295166e-01,1.071259498596191406e+00,4.587581455707550049e-01,1.267000079154968262e+00
-6.273440718650817871e-01,-6.507328152656555176e-01,-3.532782495021820068e-01,-5.123309493064880371e-01,-5.336858034133911133e-01,-5.113571882247924805e-01,-3.816301226615905762e-01,-5.854145884513854980e-01,-6.881890892982482910e-01,-5.987188816070556641e-01
-2.646757960319519043e-01,-1.573794707655906677e-02,-3.195346891880035400e-02,-3.323676288127899170e-01,2.067819535732269287e-01,1.623561978340148926e-01,-3.150714635848999023e-01,-4.924058914184570312e-01,-7.652016729116439819e-02,-4.001783430576324463e-01
1.257295459508895874e-01,1.362794041633605957e-01,3.636054992675781250e-01,3.826561272144317627e-01,3.448471128940582275e-01,3.361780047416687012e-01,5.655258297920227051e-01,3.306023776531219482e-01,3.233796358108520508e-01,2.062860280275344849e-01
1.266527175903320312e-01,2.841661274433135986e-01,3.782120943069458008e-01,-7.472308725118637085e-02,8.708610385656356812e-02,2.748860418796539307e-01,6.176131963729858398e-01,-6.215960383415222168e-01,7.310290336608886719e-01,-1.114915311336517334e-01
2.991105616092681885e-01,-8.173505216836929321e-02,2.760140597820281982e-01,1.051160600036382675e-02,3.698886632919311523e-01,3.095114827156066895e-01,2.084364295005798340e-01,-1.379504799842834473e-01,3.068376183509826660e-01,1.326255351305007935e-01
2.911070287227630615e-01,-9.210219979286193848e-02,3.372409641742706299e-01,2.319478690624237061e-01,4.812736213207244873e-01,2.440642863512039185e-01,1.933156996965408325e-01,-1.771603897213935852e-02,7.008262872695922852e-01,2.610349059104919434e-01
1.128383204340934753e-01,2.683021426200866699e-01,-1.171247288584709167e-01,4.858697205781936646e-02,2.024602591991424561e-01,7.807917147874832153e-02,-2.139842137694358826e-02,3.986827433109283447e-01,2.213848829269409180e-01,2.559010088443756104e-01
4.949257895350456238e-02,-1.000945046544075012e-01,4.686301350593566895e-01,5.434612184762954712e-02,-6.373102664947509766e-01,1.757834106683731079e-01,-9.257039427757263184e-02,-4.174955487251281738e-01,-1.797169744968414307e-01,-5.699036717414855957e-01
1.456185728311538696e-01,4.551321864128112793e-01,1.258594542741775513e-01,1.016667634248733521e-01,3.017563223838806152e-01,-1.534251719713211060e-01,2.273034751415252686e-01,4.041772484779357910e-01,4.051943421363830566e-01,3.655830025672912598e-01
3.484518527984619141e-01,4.164041206240653992e-02,-5.182506516575813293e-02,2.068386822938919067e-01,-3.438262939453125000e-01,-8.084449172019958496e-02,-7.295069098472595215e-02,3.260408639907836914e-01,-8.393485844135284424e-02,-1.548251807689666748e-01
1.092204093933105469e+00,-5.068464875221252441e-01,2.908939719200134277e-01,3.326228857040405273e-01,-4.692499041557312012e-01,1.060882925987243652e+00,3.824857473373413086e-01,-8.147468790411949158e-03,1.045040413737297058e-01,-2.541470527648925781e-01
-4.945812821388244629e-01,-3.584302663803100586e-01,-3.562572598457336426e-01,-3.141624629497528076e-01,-3.642111420631408691e-01,-5.268203020095825195e-01,4.496634006500244141e-02,-4.663858115673065186e-01,-7.481180429458618164e-01,-6.632353663444519043e-01
8.754524588584899902e-01,8.301502466201782227e-02,1.088579371571540833e-01,4.707205593585968018e-01,6.004446372389793396e-02,5.251375436782836914e-01,1.818259432911872864e-02,5.658570528030395508e-01,5.675705671310424805e-01,4.126455187797546387e-01
