-1.863336682319641113e+00
-1.258077859878540039e+00
-1.311059951782226562e+00
-5.629011392593383789e-01
-4.495005607604980469e-01
3.803968191146850586e+00
-2.203255176544189453e+00
-9.174911379814147949e-01
1.052889004349708557e-01
-6.849152445793151855e-01
